run_id,model_id,provider,eval_date_utc,pair_id,family,item_id,part,raw_response,parsed_binary,invalid_reason,latency_ms
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FF-33,FF,33,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FF-34,FF,34,a,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FF-34,FF,34,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-37,LR,37,a,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-37,LR,37,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-39,FB,39,a,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-39,FB,39,b,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-49,FB,49,a,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-49,FB,49,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-53,FB,53,a,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-53,FB,53,b,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-56,LR,56,a,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-56,LR,56,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-58,FB,58,a,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-58,FB,58,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-59,LR,59,a,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-59,LR,59,b,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-61,FB,61,a,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-61,FB,61,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-64,LR,64,a,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-64,LR,64,b,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-69,FB,69,a,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-69,FB,69,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-75,LR,75,a,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-75,LR,75,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-80,FB,80,a,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-80,FB,80,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FF-81,FF,81,a,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FF-81,FF,81,b,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-84,LR,84,a,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-84,LR,84,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-85,LR,85,a,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-85,LR,85,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-95,LR,95,a,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-95,LR,95,b,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FF-106,FF,106,a,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FF-106,FF,106,b,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-107,LR,107,a,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-107,LR,107,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-109,FB,109,a,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-109,FB,109,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-110,LR,110,a,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-110,LR,110,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FF-114,FF,114,a,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FF-114,FF,114,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-118,LR,118,a,INVALID,INVALID,Only a hand holding the cell phone is visible; the whole person's left/right position cannot be localized well enough for a single binary verdict.,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-118,LR,118,b,INVALID,INVALID,Only a hand holding the cell phone is visible; the whole person's left/right position cannot be localized well enough for a single binary verdict.,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-124,FB,124,a,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-124,FB,124,b,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-125,LR,125,a,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-125,LR,125,b,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-126,FB,126,a,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-126,FB,126,b,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-139,FB,139,a,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-139,FB,139,b,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-142,FB,142,a,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-142,FB,142,b,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-153,FB,153,a,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-153,FB,153,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-154,FB,154,a,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-154,FB,154,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FF-156,FF,156,a,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FF-156,FF,156,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-157,LR,157,a,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-157,LR,157,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-160,FB,160,a,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-160,FB,160,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-165,FB,165,a,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-165,FB,165,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FF-170,FF,170,a,INVALID,INVALID,Only a partial arm/hand of the person is visible near the cow; the person's facing orientation cannot be determined from the image.,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FF-170,FF,170,b,INVALID,INVALID,Only a partial arm/hand of the person is visible near the cow; the person's facing orientation cannot be determined from the image.,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FF-171,FF,171,a,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FF-171,FF,171,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-177,FB,177,a,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-177,FB,177,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-178,FB,178,a,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-178,FB,178,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-181,LR,181,a,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-181,LR,181,b,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-187,FB,187,a,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-187,FB,187,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,PP-189,PP,189,a,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,PP-189,PP,189,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-190,LR,190,a,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-190,LR,190,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-194,LR,194,a,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-194,LR,194,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-195,LR,195,a,INVALID,INVALID,"The cat is inside/overlapping the toilet bowl, so a whole-object left/right relation between the toilet and cat is not well-defined enough for a single binary verdict.",
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-195,LR,195,b,INVALID,INVALID,"The cat is inside/overlapping the toilet bowl, so a whole-object left/right relation between the toilet and cat is not well-defined enough for a single binary verdict.",
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-198,LR,198,a,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-198,LR,198,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-206,FB,206,a,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-206,FB,206,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-207,LR,207,a,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-207,LR,207,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-210,LR,210,a,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-210,LR,210,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FF-211,FF,211,a,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FF-211,FF,211,b,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FF-213,FF,213,a,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FF-213,FF,213,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-215,LR,215,a,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-215,LR,215,b,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FF-230,FF,230,a,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FF-230,FF,230,b,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-232,FB,232,a,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-232,FB,232,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FF-239,FF,239,a,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FF-239,FF,239,b,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-244,LR,244,a,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-244,LR,244,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-247,LR,247,a,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-247,LR,247,b,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-248,FB,248,a,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-248,FB,248,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FF-250,FF,250,a,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FF-250,FF,250,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-251,LR,251,a,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-251,LR,251,b,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-256,FB,256,a,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-256,FB,256,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-259,LR,259,a,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-259,LR,259,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-260,FB,260,a,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-260,FB,260,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-264,FB,264,a,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-264,FB,264,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-267,FB,267,a,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-267,FB,267,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-271,FB,271,a,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-271,FB,271,b,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-273,LR,273,a,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-273,LR,273,b,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-278,FB,278,a,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-278,FB,278,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-279,FB,279,a,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-279,FB,279,b,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FF-280,FF,280,a,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FF-280,FF,280,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-282,FB,282,a,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-282,FB,282,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-284,LR,284,a,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-284,LR,284,b,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-288,LR,288,a,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-288,LR,288,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-291,FB,291,a,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-291,FB,291,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-297,FB,297,a,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-297,FB,297,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-298,FB,298,a,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-298,FB,298,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-301,FB,301,a,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-301,FB,301,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-302,LR,302,a,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-302,LR,302,b,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-309,FB,309,a,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-309,FB,309,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-312,FB,312,a,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-312,FB,312,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-315,FB,315,a,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-315,FB,315,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-323,FB,323,a,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-323,FB,323,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-333,FB,333,a,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-333,FB,333,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-339,FB,339,a,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-339,FB,339,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-342,LR,342,a,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-342,LR,342,b,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-348,FB,348,a,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-348,FB,348,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-350,FB,350,a,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-350,FB,350,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FF-356,FF,356,a,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FF-356,FF,356,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FF-357,FF,357,a,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FF-357,FF,357,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FF-359,FF,359,a,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FF-359,FF,359,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-361,FB,361,a,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-361,FB,361,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FF-362,FF,362,a,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FF-362,FF,362,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-363,LR,363,a,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-363,LR,363,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FF-364,FF,364,a,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FF-364,FF,364,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-369,LR,369,a,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-369,LR,369,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FF-375,FF,375,a,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FF-375,FF,375,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-380,LR,380,a,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-380,LR,380,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-381,FB,381,a,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-381,FB,381,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FF-382,FF,382,a,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FF-382,FF,382,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FF-385,FF,385,a,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FF-385,FF,385,b,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-389,LR,389,a,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-389,LR,389,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-390,LR,390,a,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,LR-390,LR,390,b,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,PP-394,PP,394,a,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,PP-394,PP,394,b,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-397,FB,397,a,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-397,FB,397,b,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-399,FB,399,a,False,False,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-399,FB,399,b,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-401,FB,401,a,True,True,,
gpt56sol-consistency-20260812,GPT-5.6 Sol,OpenAI,2026-08-13,FB-401,FB,401,b,False,False,,
